principio,cnpj,Laboratorio,codigoGGREM,registro,ean,nome,apresentacao,classeTerapeutica
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700802119415,1003300660022,7896094200722,CARDILOL,25 MG COM CT BL AL PLAS INC X 15,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700803115413,1003300660014,7896094200975,CARDILOL,25 MG COM CT BL AL PLAS INC X 30,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700810111411,1003300660200,7896094207820,CARDILOL,25 MG COM CT BL AL PLAS INC X 60,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538012040010506,1553700250016,7898565580296,CARVEDILOL,25 MG COM CT BL AL AL X 14 ,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538012040010606,1553700250032,7898565580319,CARVEDILOL,25 MG COM CT BL AL AL X 28,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538012040010706,1553700250040,7898565580326,CARVEDILOL,25 MG COM CT BL AL AL X 30,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538012040010806,1553700250059,7898565580333,CARVEDILOL,25 MG COM CT BL AL AL X 140 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538012040010906,1553700250067,7898565580340,CARVEDILOL,25 MG COM CT BL AL AL X 300 (EMB HOSP),C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538012040011006,1553700250024,7898565580302,CARVEDILOL,25 MG COM CT BL AL AL X 15,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525313010038406,1267501600239,7895296092234,CARVEDILOL,25 MG COM CT BL AL/AL X 15,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525313010038506,1267501600255,7895296092302,CARVEDILOL,25 MG COM CT BL AL/AL X 30,C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,00.923.140/0001-31,EMS SIGMA PHARMA LTDA,531608203116411,1356900370300,7894916502665,CARVEDILAT,"3,125 MG COM CT BL AL PLAS INC X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502824401113415,1130010850116,7891058012014,COREDIOL,"3,125 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502824406115416,1130010850124,7891058012021,COREDIOL,"3,125 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502824407111414,1130010850132,7891058012038,COREDIOL,"3,125 MG COM CT BL AL/AL X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812070042406,1677303730023,7894916146371,CARVEDILOL,"3,125 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812070042506,1677303730041,7894916146388,CARVEDILOL,"3,125 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812090044603,1677303740029,7896004732435,CARVEGRAN,"3,125 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812090044703,1677303740045,7896004732442,CARVEGRAN,"3,125 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529201203111319,1010006430018,7896226502120,COREG,"3,125 MG COM CT BL AL/AL X 14",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532700502114417,1052500100029,8902220105393,KARVIL,"3,125 MG COM CT BL AL/AL X 15 ",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532700507116418,1052500100071,8902220107854,KARVIL,"3,125 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.150.764/0001-12,ACTAVIS FARMACEUTICA LTDA.,506905605110114,1049201860021,7898146822258,CARVEDILOL,"3,125 MG COM CT BL AL PLAS INC X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.150.764/0001-12,ACTAVIS FARMACEUTICA LTDA.,506905606117112,1049201860129,7898146823026,CARVEDILOL,"3,125 MG COM CT BL AL PLAS INC X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120014806,1103901720018,7895005803106,CARVEDILOL,"3,125 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120014906,1103901720026,7895005803113,CARVEDILOL,"3,125 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015006,1103901720034,7895005803120,CARVEDILOL,"3,125 MG COM CT BL AL AL X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015106,1103901720042,7895005803137,CARVEDILOL,"3,125 MG COM CT BL AL AL X 80 EMB HOSP",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015206,1103901720050,7895005803144,CARVEDILOL,"3,125 MG COM CT BL AL AL X 90 EMB FRAC",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510015070043206,1103901720316,7895005804912,CARVEDILOL,"3,125 MG COM CT BL AL AL X 500 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510015070043306,1103901720308,7895005804905,CARVEDILOL,"3,125 MG COM CT BL AL AL X 450 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510015070043406,1103901720294,7895005803151,CARVEDILOL,"3,125 MG COM CT BL AL AL X 300 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085306,1058307510041,7896004731353,CARVEDILOL,"3,125 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085406,1058307510058,7896004743707,CARVEDILOL,"3,125 MG COM CT BL AL AL X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504101203114412,1097401460027,7896112426066,ICTUS,"3,125 MG 30 COM BL AL PLAS INC",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504101207111418,1097401460116,7896112411086,ICTUS,"3,125 MG COM CT BL AL PLAS INC X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521120801110118,1121303420019,7896181905615,CARVEDILOL,"3,125 MG COM BL AL PLAS BCO X 15  ",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521120807119117,1121303420061,7896181915027,CARVEDILOL,"3,125 MG COM CT BL AL PLAS BCO X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,57.507.378/0003-65,EMS S/A,541812070001506,1023510730021,7896004731254,CARVEDILOL,"3,125 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,57.507.378/0003-65,EMS S/A,541812070001606,1023510730048,7896004731261,CARVEDILOL,"3,125 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,57.507.378/0003-65,EMS S/A,541814060008203,1023510680024,7895296261036,CARDBET,"3,125 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521000903110418,1014600650141,7897851250509,DIVELOL,"3,125 MG COM CT BL AL PLAST INC X 14",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521012040008803,1014600650291,7897851221165,DIVELOL,"3,125 MG COM CT BL AL PLAS TRANS X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700804111411,1003300660091,7896094200753,CARDILOL,"3,125 MG COM CT BL AL PLAS INC X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700807110416,1003300660103,7896094202757,CARDILOL,"3,125 MG COM CT BL AL PLAS INC X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700811118418,1003300660170,7896094207790,CARDILOL,"3,125 MG COM CT BL AL PLAS INC X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525313010037706,1267501600026,7895296092319,CARVEDILOL,"3,125 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525313010037806,1267501600042,7895296092326,CARVEDILOL,"3,125 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525071508111114,1832601260087,7896422519298,CARVEDILOL,"3,125 MG COMP CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525071509116111,1832601260095,7896422519304,CARVEDILOL,"3,125 MG COMP CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525071510114117,1832601260109,7896422519311,CARVEDILOL,"3,125 MG COM CT BL AL/AL X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525071512117113,1832601260117,7896422524308,CARVEDILOL,"3,125 MG COM CT BL AL/AL X 500 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525074301117411,1832600460082,7896422524315,BECARVE,"3,125 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525074309118415,1832600460090,7896422524322,BECARVE,"3,125 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525074310116412,1832600460104,7896422524339,BECARVE,"3,125 MG COM CT BL AL/AL X 60 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525074311112410,1832600460120,7896422524353,BECARVE,"3,125 MG COM CT BL AL/AL X 500 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521000904117416,1014600650151,7897851250554,DIVELOL,"3,125 MG COM CT BL AL PLAST INC X 28 ",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,00.923.140/0001-31,EMS SIGMA PHARMA LTDA,531608204112411,1356900370327,7894916502672,CARVEDILAT,"6,25 MG COM CT BL AL PLAS INC X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502824408118412,1130010850019,7891058009830,COREDIOL,"6,25 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,02.685.377/0001-57,SANOFI-AVENTIS FARMACÊUTICA LTDA,502824409114410,1130010850027,7891058009847,COREDIOL,"6,25 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812070042606,1677303730090,7894916146395,CARVEDILOL,"6,25MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812070042706,1677303730112,7894916146401,CARVEDILOL,"6,25MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812090044803,1677303740096,7896004732466,CARVEGRAN,"6,25 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538812090044903,1677303740118,7896004732473,CARVEGRAN,"6,25 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529201204118317,1010006430050,7896226502137,COREG,"6,250 MG COM CT BL AL/AL X 14",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532700503110415,1052500100045,8902220105416,KARVIL,"6,25 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532700508112416,1052500100088,8902220107861,KARVIL,"6,25 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532713010015406,1052500380048,8902220108141,CARVEDILOL,"6,25MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532713010015706,1052500380031,8902220108134,CARVEDILOL,"6,25MG COM CT BL AL/AL X 15 ",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.150.764/0001-12,ACTAVIS FARMACEUTICA LTDA.,506905601115111,1049201860145,7898146823040,CARVEDILOL,"6,25 MG COM CT BL AL PLAS INC X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.150.764/0001-12,ACTAVIS FARMACEUTICA LTDA.,506905607113110,1049201860048,7898146822265,CARVEDILOL,"6,25 MG COM CT BL AL PLAS INC X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015306,1103901720069,7895005803168,CARVEDILOL,"6,25 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015406,1103901720077,7895005803175,CARVEDILOL,"6,25 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015506,1103901720085,7895005803182,CARVEDILOL,"6,25 MG COM CT BL AL AL X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015606,1103901720093,7895005803199,CARVEDILOL,"6,25 MG COM CT BL AL AL X 80 EMB HOSP",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510014120015706,1103901720107,7895005803205,CARVEDILOL,"6,25 MG COM CT BL AL AL X 90 EMB FRAC",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510015070042906,1103901720340,7895005804936,CARVEDILOL,"6,25 MG COM CT BL AL AL X 500 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510015070043106,1103901720324,7895005803212,CARVEDILOL,"6,25 MG COM CT BL AL AL X 300 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085506,1058307510112,7896004731377,CARVEDILOL,"6,25 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526112070085606,1058307510120,7896004743691,CARVEDILOL,"6,25 MG COM CT BL AL AL X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504101204110410,1097401460035,7896112426189,ICTUS,"6,25 MG COM CT 2 BL AL PLAS INC X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,49.475.833/0001-06,BIOLAB SANUS FARMACÊUTICA LTDA,504101208116413,1097401460124,7896112411192,ICTUS,"6,25 MG COM CT BL AL PLAS INC X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521120802117116,1121303420027,7896181906070,CARVEDILOL,"6,25 MG COM BL AL PLAS BCO X 15 ",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,53.162.095/0001-06,BIOSINTÉTICA FARMACÊUTICA LTDA,521120808115115,1121303420078,7896181915034,CARVEDILOL,"6,25 MG COM CT BL AL PLAS BCO X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,57.507.378/0003-65,EMS S/A,541812070001706,1023510730099,7896004731278,CARVEDILOL,"6,25 MG COM CT BL AL AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,57.507.378/0003-65,EMS S/A,541812070001806,1023510730110,7896004731285,CARVEDILOL,"6,25 MG COM CT BL AL AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,57.507.378/0003-65,EMS S/A,541814060008303,1023510680075,7895296261043,CARDBET,"6,25 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700805118411,1003300660057,7896094200746,CARDILOL,"6,250 MG COM CT BL AL PLAS INC X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700808117414,1003300660065,7896094202764,CARDILOL,"6,250 MG COM CT BL AL PLAS INC X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523700812114416,1003300660189,7896094207806,CARDILOL,"6,250 MG COM CT BL AL PLAS INC X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525313010037906,1267501600093,7895296092098,CARVEDILOL,"6,25 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525313010038006,1267501600115,7895296092111,CARVEDILOL,"6,25 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525071506117115,1832601260011,7896422519335,CARVEDILOL,"6,25 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525071507113113,1832601260028,7896422519342,CARVEDILOL,"6,25 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525074312119419,1832600460015,7896422520331,BECARVE,"6,25 MG COM CT BL AL/AL X 15",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525074313115417,1832600460023,7896422520348,BECARVE,"6,25 MG COM CT BL AL/AL X 30",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532715030017706,1052500380099,8903855072340,CARVEDILOL,"6,25 MG COM CT BL AL/AL X 300 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,33.078.528/0001-32,TORRENT DO BRASIL LTDA,532715040018103,1052500100134,8903855071824,KARVIL,"6,25 MG COM CT BL AL/AL X 300 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,43.640.754/0001-19,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,510015070043006,1103901720332,7895005804929,CARVEDILOL,"6,25 MG COM CT BL AL AL X 450 (EMB HOSP)",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521000905113414,1014600650052,7897851250462,DIVELOL,"6,25 MG COM REV CT BL AL PLAS INC X 14 ",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521012040008903,1014600650281,7897851221141,DIVELOL,"6,25 MG COM REV CT BL AL PLAS TRANS X 60",C07A0 - BETABLOQUEADORES PUROS
CARVEDILOL,61.150.447/0001-31,LABORATÓRIOS BALDACCI LTDA,521000907116410,1014600650060,7897851220618,DIVELOL,"6,25 MG COM REV CT BL AL PLAS INC X 28",C07A0 - BETABLOQUEADORES PUROS
CEFACLOR,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525065302114113,1832602120017,7896422508131,CEFACLOR,500 MG CAP GEL DURA CT BL AL PLAS INC X 10 ,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526120302115111,1058303860186,7896004710167,CEFACLOR,500MG CAP GEL DURA   CT BL AL PLAS LEIT X 10  ,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR,57.507.378/0001-01,EMS S/A,507704304111116,1023505400027,7896004704890,CEFACLOR,500 MG CAP GEL DURA CT BL AL PLAS INC X 10 ,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525065305131116,1832601470014,7896422507172,CEFACLOR,50 MG/ML SUS OR CT FR VD AMB X 80 ML + DOSADOR,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR,57.507.378/0001-01,EMS S/A,507704302135115,1023505410022,7896004704968,CEFACLOR,50 MG/ML SUS OR CT FR VD AMB X 80 ML + SER PLAS DOSAD,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525065306136111,1832601470030,7896422507189,CEFACLOR,75 MG/ML SUS OR CT FR VD AMB X 80 ML + DOSADOR,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR,57.507.378/0001-01,EMS S/A,507704303131113,1023505410057,7896004704975,CEFACLOR,75 MG/ML SUS OR CT FR VD AMB X 80 ML + SER PLAS DOSAD,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR MONOIDRATADO,00.923.140/0001-31,EMS SIGMA PHARMA LTDA,531600804110412,1356900330325,7894916505673,CECLOR BD,500 MG COM REV AP CT BL AL PVDC X 10,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR MONOIDRATADO,00.923.140/0001-31,EMS SIGMA PHARMA LTDA,531600803114317,1356900330368,7894916503914,CECLOR BD,750 MG COM REV AP CT  BL AL PVDC X 14,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR MONOIDRATADO,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538813001111114,1677302970012,7894916141390,CEFACLOR,250 MG CAP GEL DURA CT BL AL PLAS OPC X 10,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR MONOIDRATADO,05.044.984/0001-26,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,538813002116111,1677302970055,7894916141383,CEFACLOR,500 MG CAP GEL DURA CT BL AL PLAS OPC X 10,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR MONOIDRATADO,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526125701131111,1058305040021,7896004719085,CEFACLOR,50 MG/ML SUS OR CT FR VD AMB X 100 ML + SER PLAS DOSAD,J01D1 - CEFALOSPORINAS ORAIS
CEFACLOR MONOIDRATADO,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526125702138111,1058305040046,7896004719078,CEFACLOR,75 MG/ML SUS OR CT FR VD AMB X 100 ML + SER PLAS DOSAD,J01D1 - CEFALOSPORINAS ORAIS
CEFADROXILA,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030026906,1410700920011,7898216368532,CEFADROXILA,500 MG CAP GEL DURA CT BL AL PVC/PVDC INC X 8,J01D1 - CEFALOSPORINAS ORAIS
CEFADROXILA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500103001117113,1516700260017,7898361880552,CEFADROXILA,500 MG CAP GEL DURA CT BL AL PVC/PVDC INC X 8,J01D1 - CEFALOSPORINAS ORAIS
CEFADROXILA,04.301.884/0001-75,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,500113070014306,1516700260025,7898361884505,CEFADROXILA,500 MG CAP GEL DURA CT BL AL PVC/PVDC INC X 200 (EMB HOSP),J01D1 - CEFALOSPORINAS ORAIS
